Время, с;Напряжение, В;Ток, А
83.347999572754;-2.300720930099;-0.023462010548
83.52799987793;-2.300720930099;-0.023446923122
83.708000183105;-2.300720930099;-0.023446923122
83.888000488281;-2.300720930099;-0.023431835696
84.068000793457;-2.300720930099;-0.023416746408
84.248001098633;-2.300720930099;-0.023416746408
84.428001403809;-2.300720930099;-0.023416746408
84.608001708984;-2.300563097;-0.023416746408
84.78800201416;-2.300720930099;-0.023416746408
84.968002319336;-2.300720930099;-0.023416746408
85.148002624512;-2.300563097;-0.023416746408
85.328002929688;-2.300720930099;-0.023401658982
85.508003234863;-2.300720930099;-0.023401658982
85.688003540039;-2.300720930099;-0.023401658982
85.86799621582;-2.300720930099;-0.023401658982
86.047996520996;-2.300720930099;-0.023401658982
86.227996826172;-2.300720930099;-0.023401658982
86.407997131348;-2.300720930099;-0.023416746408
86.587997436523;-2.300720930099;-0.023401658982
86.767997741699;-2.300720930099;-0.023401658982
86.947998046875;-2.300720930099;-0.023401658982
87.127998352051;-2.300720930099;-0.023416746408
87.307998657227;-2.300720930099;-0.023401658982
87.487998962402;-2.300720930099;-0.023401658982
87.667999267578;-2.300720930099;-0.023401658982
87.847999572754;-2.300720930099;-0.023401658982
88.02799987793;-2.300720930099;-0.023386569694
88.208000183105;-2.300720930099;-0.023386569694
88.388000488281;-2.300720930099;-0.023371482268
88.568000793457;-2.300720930099;-0.023356394842
88.748001098633;-2.300720930099;-0.023356394842
88.928001403809;-2.300720930099;-0.023356394842
89.108001708984;-2.300720930099;-0.023341305554
89.28800201416;-2.300720930099;-0.023356394842
89.468002319336;-2.300720930099;-0.023341305554
89.648002624512;-2.300720930099;-0.023341305554
89.828002929688;-2.300720930099;-0.023356394842
90.008003234863;-2.300720930099;-0.023341305554
90.188003540039;-2.300720930099;-0.023341305554
90.36799621582;-2.300720930099;-0.023326218128
90.547996520996;-2.300720930099;-0.023326218128
90.727996826172;-2.300720930099;-0.023326218128
90.907997131348;-2.300720930099;-0.023326218128
91.087997436523;-2.300720930099;-0.023311130702
91.267997741699;-2.300720930099;-0.023280953988
91.447998046875;-2.300720930099;-0.023280953988
91.627998352051;-2.300720930099;-0.023280953988
91.807998657227;-2.300720930099;-0.023280953988
91.987998962402;-2.300720930099;-0.023280953988
92.167999267578;-2.300720930099;-0.023296041414
92.347999572754;-2.300720930099;-0.023296041414
92.52799987793;-2.300720930099;-0.023280953988
92.708000183105;-2.300720930099;-0.023280953988
92.888000488281;-2.300720930099;-0.023296041414
93.068000793457;-2.300720930099;-0.023296041414
93.248001098633;-2.300720930099;-0.023296041414
93.428001403809;-2.300720930099;-0.023296041414
93.608001708984;-2.300720930099;-0.023280953988
93.78800201416;-2.300720930099;-0.023280953988
93.968002319336;-2.300720930099;-0.023280953988
94.148002624512;-2.300720930099;-0.023280953988
94.328002929688;-2.300720930099;-0.023280953988
94.508003234863;-2.300720930099;-0.023280953988
94.688003540039;-2.300720930099;-0.023280953988
94.86799621582;-2.300720930099;-0.0232658647
95.047996520996;-2.300720930099;-0.023280953988
95.227996826172;-2.300720930099;-0.0232658647
95.407997131348;-2.300720930099;-0.0232658647
95.587997436523;-2.300720930099;-0.0232658647
95.767997741699;-2.300720930099;-0.0232658647
95.947998046875;-2.300720930099;-0.0232658647
96.127998352051;-2.300720930099;-0.023250777274
96.307998657227;-2.300720930099;-0.023250777274
96.487998962402;-2.300720930099;-0.023250777274
96.667999267578;-2.300720930099;-0.023250777274
96.847999572754;-2.300720930099;-0.023250777274
97.02799987793;-2.300720930099;-0.023250777274
97.208000183105;-2.300720930099;-0.023250777274
97.388000488281;-2.300720930099;-0.023250777274
97.568000793457;-2.300720930099;-0.023235689849
97.748001098633;-2.300720930099;-0.023235689849
97.928001403809;-2.300720930099;-0.023235689849
98.108001708984;-2.300720930099;-0.02322060056
98.28800201416;-2.300720930099;-0.02322060056
98.468002319336;-2.300720930099;-0.02322060056
98.648002624512;-2.300720930099;-0.02322060056
98.828002929688;-2.300720930099;-0.02322060056
99.008003234863;-2.300720930099;-0.02322060056
99.188003540039;-2.300720930099;-0.02322060056
99.36799621582;-2.300720930099;-0.02322060056
99.547996520996;-2.300720930099;-0.02322060056
99.727996826172;-2.300720930099;-0.02322060056
99.907997131348;-2.300720930099;-0.02322060056
100.087997436523;-2.300720930099;-0.023235689849
100.267997741699;-2.300720930099;-0.023250777274
100.447998046875;-2.300720930099;-0.023250777274
100.627998352051;-2.300720930099;-0.023250777274
100.807998657227;-2.300720930099;-0.023235689849
100.987998962402;-2.300720930099;-0.023235689849
101.167999267578;-2.300720930099;-0.023235689849
101.347999572754;-2.300720930099;-0.02322060056
101.52799987793;-2.300563097;-0.02322060056
101.708000183105;-2.300720930099;-0.02322060056
101.888000488281;-2.300720930099;-0.02322060056
102.068000793457;-2.300720930099;-0.02322060056
102.248001098633;-2.300720930099;-0.023205513135
102.428001403809;-2.300720930099;-0.023190425709
102.608001708984;-2.300720930099;-0.023190425709
102.78800201416;-2.300720930099;-0.023190425709
102.968002319336;-2.300720930099;-0.023175336421
103.148002624512;-2.300720930099;-0.023175336421
103.328002929688;-2.300720930099;-0.023175336421
103.508003234863;-2.300720930099;-0.023175336421
103.688003540039;-2.300563097;-0.023160248995
103.86799621582;-2.300720930099;-0.023160248995
104.047996520996;-2.300720930099;-0.023160248995
104.227996826172;-2.300720930099;-0.023145161569
104.407997131348;-2.300563097;-0.023145161569
104.587997436523;-2.300720930099;-0.023130072281
104.767997741699;-2.300720930099;-0.023130072281
104.947998046875;-2.300720930099;-0.023145161569
105.127998352051;-2.300720930099;-0.023145161569
105.307998657227;-2.300720930099;-0.023130072281
105.487998962402;-2.300720930099;-0.023130072281
105.667999267578;-2.300720930099;-0.023130072281
105.847999572754;-2.300720930099;-0.023130072281
106.02799987793;-2.300720930099;-0.023130072281
106.208000183105;-2.300720930099;-0.023130072281
106.388000488281;-2.300720930099;-0.023130072281
106.568000793457;-2.300720930099;-0.023130072281
106.748001098633;-2.300720930099;-0.023130072281
106.928001403809;-2.300720930099;-0.023130072281
107.108001708984;-2.300720930099;-0.023130072281
107.28800201416;-2.300720930099;-0.023130072281
107.468002319336;-2.300720930099;-0.023114984855
107.648002624512;-2.300720930099;-0.023114984855
107.828002929688;-2.300720930099;-0.023114984855
108.008003234863;-2.300720930099;-0.023114984855
108.188003540039;-2.300720930099;-0.023099895567
108.36799621582;-2.300720930099;-0.023099895567
108.547996520996;-2.300720930099;-0.023099895567
108.727996826172;-2.300720930099;-0.023084808141
108.907997131348;-2.300720930099;-0.023084808141
109.087997436523;-2.300720930099;-0.023084808141
109.267997741699;-2.300720930099;-0.023084808141
109.447998046875;-2.300720930099;-0.023084808141
109.627998352051;-2.300720930099;-0.023084808141
109.807998657227;-2.300720930099;-0.023069720715
109.987998962402;-2.300720930099;-0.023069720715
110.167999267578;-2.300720930099;-0.023069720715
110.347999572754;-2.300720930099;-0.023069720715
110.52799987793;-2.300720930099;-0.023069720715
110.708000183105;-2.300720930099;-0.023054631427
110.888000488281;-2.300720930099;-0.023054631427
111.068000793457;-2.300720930099;-0.023069720715
111.248001098633;-2.300720930099;-0.023069720715
111.428001403809;-2.300720930099;-0.023054631427
111.608001708984;-2.300720930099;-0.023054631427
111.78800201416;-2.300720930099;-0.023039544001
111.968002319336;-2.300720930099;-0.023039544001
112.148002624512;-2.300720930099;-0.023054631427
112.328002929688;-2.300720930099;-0.023054631427
112.508003234863;-2.300720930099;-0.023054631427
112.688003540039;-2.300720930099;-0.023054631427
112.86799621582;-2.300720930099;-0.023054631427
113.047996520996;-2.300720930099;-0.023039544001
113.227996826172;-2.300720930099;-0.023054631427
113.407997131348;-2.300720930099;-0.023054631427
113.587997436523;-2.300720930099;-0.023039544001
113.767997741699;-2.300720930099;-0.023054631427
113.947998046875;-2.300720930099;-0.023054631427
114.127998352051;-2.300720930099;-0.023039544001
114.307998657227;-2.300720930099;-0.023039544001
114.487998962402;-2.300720930099;-0.023039544001
114.667999267578;-2.300720930099;-0.023039544001
114.847999572754;-2.300720930099;-0.023039544001
115.02799987793;-2.300720930099;-0.023054631427
115.208000183105;-2.300720930099;-0.023054631427
115.388000488281;-2.300720930099;-0.023039544001
115.568000793457;-2.300720930099;-0.023039544001
115.748001098633;-2.300720930099;-0.023039544001
115.928001403809;-2.300720930099;-0.023024456576
116.108001708984;-2.300720930099;-0.023024456576
116.28800201416;-2.300720930099;-0.023024456576
116.468002319336;-2.300720930099;-0.023024456576
116.648002624512;-2.300720930099;-0.023024456576
116.828002929688;-2.300720930099;-0.023009367287
117.008003234863;-2.300720930099;-0.023009367287
117.188003540039;-2.300720930099;-0.023009367287
117.36799621582;-2.300720930099;-0.023009367287
117.547996520996;-2.300720930099;-0.023009367287
117.727996826172;-2.300720930099;-0.023009367287
117.907997131348;-2.300720930099;-0.023009367287
118.087997436523;-2.300720930099;-0.023009367287
118.267997741699;-2.300720930099;-0.023009367287
118.447998046875;-2.300720930099;-0.023009367287
118.627998352051;-2.300720930099;-0.023009367287
118.807998657227;-2.300720930099;-0.023009367287
118.987998962402;-2.300720930099;-0.023009367287
119.167999267578;-2.300720930099;-0.022994279861
119.347999572754;-2.300720930099;-0.023009367287
119.52799987793;-2.300720930099;-0.023009367287
119.708000183105;-2.300720930099;-0.022994279861
119.888000488281;-2.300720930099;-0.022994279861
120.068000793457;-2.300720930099;-0.022994279861
120.248001098633;-2.300720930099;-0.022994279861
120.428001403809;-2.300720930099;-0.022979192436
120.608001708984;-2.300720930099;-0.022979192436
120.78800201416;-2.300720930099;-0.022979192436
120.968002319336;-2.300720930099;-0.022964103147
121.148002624512;-2.300720930099;-0.022964103147
121.328002929688;-2.300720930099;-0.022964103147
121.508003234863;-2.300720930099;-0.022964103147
121.688003540039;-2.300720930099;-0.022964103147
121.86799621582;-2.300720930099;-0.022949015722
122.047996520996;-2.300720930099;-0.022964103147
122.227996826172;-2.300720930099;-0.022964103147
122.407997131348;-2.300720930099;-0.022964103147
122.587997436523;-2.300720930099;-0.022964103147
122.767997741699;-2.300720930099;-0.022949015722
122.947998046875;-2.300720930099;-0.022949015722
123.127998352051;-2.300720930099;-0.022949015722
123.307998657227;-2.300720930099;-0.022949015722
123.487998962402;-2.300720930099;-0.022949015722
123.667999267578;-2.300720930099;-0.022949015722
123.847999572754;-2.300720930099;-0.022933926433
124.02799987793;-2.300720930099;-0.022933926433
124.208000183105;-2.300720930099;-0.022918839008
124.388000488281;-2.300720930099;-0.022918839008
124.568000793457;-2.300720930099;-0.022918839008
124.748001098633;-2.300720930099;-0.022918839008
124.928001403809;-2.300720930099;-0.022918839008
125.108001708984;-2.300720930099;-0.022918839008
125.28800201416;-2.300720930099;-0.022918839008
125.468002319336;-2.300720930099;-0.022918839008
125.648002624512;-2.300720930099;-0.022918839008
125.828002929688;-2.300720930099;-0.022918839008
126.008003234863;-2.300720930099;-0.022918839008
126.188003540039;-2.300720930099;-0.022903751582
126.36799621582;-2.300720930099;-0.022888662294
126.547996520996;-2.300720930099;-0.022888662294
126.727996826172;-2.300720930099;-0.022873574868
126.907997131348;-2.300720930099;-0.022873574868
127.087997436523;-2.300720930099;-0.022873574868
127.267997741699;-2.300720930099;-0.022873574868
127.447998046875;-2.300720930099;-0.022873574868
127.627998352051;-2.300720930099;-0.022873574868
127.807998657227;-2.300720930099;-0.022873574868
127.987998962402;-2.300720930099;-0.022873574868
128.167999267578;-2.300720930099;-0.022873574868
128.348007202148;-2.300720930099;-0.022873574868
128.52799987793;-2.300720930099;-0.022873574868
128.707992553711;-2.300720930099;-0.022873574868
128.888000488281;-2.300720930099;-0.022873574868
129.067993164063;-2.300720930099;-0.022873574868
129.248001098633;-2.300720930099;-0.022873574868
129.427993774414;-2.300720930099;-0.022858487442
129.608001708984;-2.300720930099;-0.022858487442
129.787994384766;-2.300720930099;-0.022858487442
129.968002319336;-2.300720930099;-0.022873574868
130.147994995117;-2.300720930099;-0.022873574868
130.328002929688;-2.300720930099;-0.022858487442
130.507995605469;-2.300720930099;-0.022858487442
130.688003540039;-2.300720930099;-0.022873574868
130.86799621582;-2.300720930099;-0.022873574868
131.048004150391;-2.300720930099;-0.022873574868
131.227996826172;-2.300720930099;-0.022873574868
131.408004760742;-2.300720930099;-0.022873574868
131.587997436523;-2.300720930099;-0.022858487442
131.768005371094;-2.300720930099;-0.022873574868
131.947998046875;-2.300720930099;-0.022873574868
132.128005981445;-2.300720930099;-0.022858487442
132.307998657227;-2.300720930099;-0.022858487442
132.488006591797;-2.300720930099;-0.022858487442
132.667999267578;-2.300720930099;-0.022858487442
132.848007202148;-2.300720930099;-0.022858487442
133.02799987793;-2.300720930099;-0.022843398154
133.207992553711;-2.300720930099;-0.022843398154
133.388000488281;-2.300720930099;-0.022843398154
133.567993164063;-2.300720930099;-0.022828310728
133.748001098633;-2.300720930099;-0.022828310728
133.927993774414;-2.300720930099;-0.022828310728
134.108001708984;-2.300720930099;-0.02281322144
134.287994384766;-2.300720930099;-0.02281322144
134.468002319336;-2.300720930099;-0.022828310728
134.647994995117;-2.300720930099;-0.022828310728
134.828002929688;-2.300720930099;-0.022828310728
135.007995605469;-2.300720930099;-0.02281322144
135.188003540039;-2.300720930099;-0.022828310728
135.36799621582;-2.300720930099;-0.022828310728
135.548004150391;-2.300720930099;-0.022828310728
135.727996826172;-2.300720930099;-0.022828310728
135.908004760742;-2.300720930099;-0.022828310728
136.087997436523;-2.300720930099;-0.02281322144
136.268005371094;-2.300720930099;-0.02281322144
136.447998046875;-2.300720930099;-0.02281322144
136.628005981445;-2.300720930099;-0.02281322144
136.807998657227;-2.300720930099;-0.02281322144
136.988006591797;-2.300720930099;-0.022828310728
137.167999267578;-2.300720930099;-0.022828310728
137.348007202148;-2.300720930099;-0.022828310728
137.52799987793;-2.300720930099;-0.022828310728
137.707992553711;-2.300720930099;-0.022828310728
137.888000488281;-2.300720930099;-0.022828310728
138.067993164063;-2.300720930099;-0.02281322144
138.248001098633;-2.300720930099;-0.02281322144
138.427993774414;-2.300720930099;-0.02281322144
138.608001708984;-2.300720930099;-0.02281322144
138.787994384766;-2.300720930099;-0.022798134014
138.968002319336;-2.300720930099;-0.022798134014
139.147994995117;-2.300720930099;-0.022798134014
139.328002929688;-2.300720930099;-0.022798134014
139.507995605469;-2.300720930099;-0.022798134014
139.688003540039;-2.300720930099;-0.022783046588
139.86799621582;-2.300720930099;-0.022783046588
140.048004150391;-2.300720930099;-0.022783046588
140.227996826172;-2.300720930099;-0.022783046588
140.408004760742;-2.300720930099;-0.022783046588
140.587997436523;-2.300720930099;-0.022783046588
140.768005371094;-2.300720930099;-0.022783046588
140.947998046875;-2.300720930099;-0.0227679573
141.128005981445;-2.300720930099;-0.0227679573
141.307998657227;-2.300720930099;-0.0227679573
141.488006591797;-2.300720930099;-0.022752869874
141.667999267578;-2.300720930099;-0.0227679573
141.848007202148;-2.300720930099;-0.022752869874
142.02799987793;-2.300720930099;-0.0227679573
142.207992553711;-2.300720930099;-0.0227679573
142.388000488281;-2.300720930099;-0.022752869874
142.567993164063;-2.300720930099;-0.022752869874
142.748001098633;-2.300720930099;-0.022752869874
142.927993774414;-2.300720930099;-0.022752869874
143.108001708984;-2.300720930099;-0.022752869874
143.287994384766;-2.300720930099;-0.022752869874
143.468002319336;-2.300720930099;-0.022752869874
143.647994995117;-2.300720930099;-0.022752869874
143.828002929688;-2.300720930099;-0.022737782449
144.007995605469;-2.300720930099;-0.022737782449
144.188003540039;-2.300720930099;-0.02272269316
144.36799621582;-2.300720930099;-0.02272269316
144.548004150391;-2.300720930099;-0.02272269316
144.727996826172;-2.300720930099;-0.02272269316
144.908004760742;-2.300720930099;-0.022737782449
145.087997436523;-2.300720930099;-0.022737782449
145.268005371094;-2.300720930099;-0.022737782449
145.447998046875;-2.300720930099;-0.02272269316
145.628005981445;-2.300720930099;-0.022737782449
145.807998657227;-2.300720930099;-0.022737782449
145.988006591797;-2.300720930099;-0.022737782449
146.167999267578;-2.300720930099;-0.022737782449
146.348007202148;-2.300720930099;-0.022737782449
146.52799987793;-2.300720930099;-0.022737782449
146.707992553711;-2.300720930099;-0.022737782449
146.888000488281;-2.300720930099;-0.02272269316
147.067993164063;-2.300720930099;-0.02272269316
147.248001098633;-2.300720930099;-0.02272269316
147.427993774414;-2.300720930099;-0.02272269316
147.608001708984;-2.300720930099;-0.02272269316
147.787994384766;-2.300720930099;-0.022707605734
147.968002319336;-2.300720930099;-0.022707605734
148.147994995117;-2.300720930099;-0.022707605734
148.328002929688;-2.300720930099;-0.022707605734
148.507995605469;-2.300720930099;-0.022707605734
148.688003540039;-2.300720930099;-0.022707605734
148.86799621582;-2.300720930099;-0.022707605734
149.048004150391;-2.300720930099;-0.022707605734
149.227996826172;-2.300720930099;-0.022707605734
149.408004760742;-2.300720930099;-0.022692518309
149.587997436523;-2.300720930099;-0.022692518309
149.768005371094;-2.300720930099;-0.022692518309
149.947998046875;-2.300720930099;-0.022692518309
150.128005981445;-2.300720930099;-0.022692518309
150.307998657227;-2.300720930099;-0.02267742902
150.488006591797;-2.300720930099;-0.02267742902
150.667999267578;-2.300720930099;-0.02267742902
150.848007202148;-2.300720930099;-0.02267742902
151.02799987793;-2.300720930099;-0.022692518309
151.207992553711;-2.300720930099;-0.02267742902
151.388000488281;-2.300720930099;-0.02267742902
151.567993164063;-2.300720930099;-0.022662341595
151.748001098633;-2.300720930099;-0.022662341595
151.927993774414;-2.300720930099;-0.022662341595
152.108001708984;-2.300720930099;-0.022662341595
152.287994384766;-2.300720930099;-0.022662341595
152.468002319336;-2.300720930099;-0.022662341595
152.647994995117;-2.300720930099;-0.022662341595
152.828002929688;-2.300720930099;-0.022662341595
153.007995605469;-2.300720930099;-0.022647252306
153.188003540039;-2.300720930099;-0.022662341595
153.36799621582;-2.300720930099;-0.022662341595
153.548004150391;-2.300720930099;-0.022662341595
153.727996826172;-2.300720930099;-0.02267742902
153.908004760742;-2.300720930099;-0.022692518309
154.087997436523;-2.300720930099;-0.022707605734
154.268005371094;-2.300720930099;-0.022707605734
154.447998046875;-2.300720930099;-0.022692518309
154.628005981445;-2.300720930099;-0.022692518309
154.807998657227;-2.300720930099;-0.02267742902
154.988006591797;-2.300720930099;-0.02267742902
155.167999267578;-2.300720930099;-0.022662341595
155.348007202148;-2.300720930099;-0.022662341595
155.52799987793;-2.300720930099;-0.022662341595
155.707992553711;-2.300720930099;-0.022662341595
155.888000488281;-2.300720930099;-0.022647252306
156.067993164063;-2.300720930099;-0.022647252306
156.248001098633;-2.300720930099;-0.022662341595
156.427993774414;-2.300720930099;-0.022662341595
156.608001708984;-2.300720930099;-0.022662341595
156.787994384766;-2.300720930099;-0.022647252306
156.968002319336;-2.300720930099;-0.022647252306
157.147994995117;-2.300720930099;-0.022632164881
157.328002929688;-2.300720930099;-0.022632164881
157.507995605469;-2.300720930099;-0.022632164881
157.688003540039;-2.300720930099;-0.022632164881
157.86799621582;-2.300720930099;-0.022617077455
158.048004150391;-2.300720930099;-0.022617077455
158.227996826172;-2.300720930099;-0.022617077455
158.408004760742;-2.300720930099;-0.022617077455
158.587997436523;-2.300720930099;-0.022617077455
158.768005371094;-2.300720930099;-0.022617077455
158.947998046875;-2.300720930099;-0.022617077455
159.128005981445;-2.300720930099;-0.022617077455
159.307998657227;-2.300720930099;-0.022617077455
159.488006591797;-2.300720930099;-0.022617077455
159.667999267578;-2.300720930099;-0.022617077455
159.848007202148;-2.300720930099;-0.022632164881
160.02799987793;-2.300720930099;-0.022632164881
160.207992553711;-2.300720930099;-0.022617077455
